time,co,sitename,siteid,no2,pm25
2017/10/13 00,－,普陀监测站,201,－,13.0
2017/10/13 00,0.4,杨浦四漂,209,29.0,10.0
2017/10/13 00,0.4,卢湾师专附小,185,21.0,12.5
2017/10/13 00,0.6,*青浦淀山湖,203,31.0,15.0
2017/10/13 00,－,虹口凉城,215,－,－
2017/10/13 00,0.5,静安监测站,183,26.0,14.1
2017/10/13 00,0.6,徐汇上师大,207,19.0,13.8
2017/10/13 00,0.4,浦东张江,195,26.0,12.4
2017/10/13 00,0.3,浦东监测站,228,29.0,21.7
2017/10/13 00,0.4,全市平均,0,25.0,13.9
time,co,sitename,siteid,no2,pm25
2017/10/13 01,0.3,普陀监测站,201,23.0,12.7
2017/10/13 01,0.4,杨浦四漂,209,17.0,9.8
2017/10/13 01,0.4,卢湾师专附小,185,21.0,12.2
2017/10/13 01,0.5,*青浦淀山湖,203,24.0,15.2
2017/10/13 01,0.5,虹口凉城,215,21.0,12.3
2017/10/13 01,0.5,静安监测站,183,25.0,13.8
2017/10/13 01,0.5,徐汇上师大,207,19.0,13.5
2017/10/13 01,0.4,浦东川沙,193,21.0,12.5
2017/10/13 01,0.4,浦东张江,195,28.0,12.1
2017/10/13 01,0.3,浦东监测站,228,27.0,21.0
2017/10/13 01,0.4,全市平均,0,22.4,13.3
time,co,sitename,siteid,no2,pm25
2017/10/13 02,0.3,普陀监测站,201,17.0,12.4
2017/10/13 02,0.4,杨浦四漂,209,14.0,9.5
2017/10/13 02,0.4,卢湾师专附小,185,16.0,11.9
2017/10/13 02,0.5,*青浦淀山湖,203,24.0,15.0
2017/10/13 02,0.4,虹口凉城,215,19.0,11.8
2017/10/13 02,0.4,静安监测站,183,22.0,13.4
2017/10/13 02,0.5,徐汇上师大,207,16.0,13.3
2017/10/13 02,0.4,浦东川沙,193,16.0,11.9
2017/10/13 02,0.3,浦东张江,195,15.0,12.0
2017/10/13 02,0.3,浦东监测站,228,20.0,20.1
2017/10/13 02,0.4,全市平均,0,17.2,12.9
time,co,sitename,siteid,no2,pm25
2017/10/13 03,0.3,普陀监测站,201,16.0,11.9
2017/10/13 03,0.4,杨浦四漂,209,14.0,9.1
2017/10/13 03,0.3,卢湾师专附小,185,13.0,11.5
2017/10/13 03,0.5,*青浦淀山湖,203,24.0,14.8
2017/10/13 03,0.4,虹口凉城,215,18.0,11.2
2017/10/13 03,0.4,静安监测站,183,19.0,13.0
2017/10/13 03,0.5,徐汇上师大,207,16.0,13.0
