--- 更新时间---,2017/09/20-23,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,37.1,普陀监测站,25.0,5.0,201,27.0,16.0,97.0,21.4
－,0.6,33.1,杨浦四漂,21.0,6.0,209,46.0,12.0,78.0,23.8
－,0.6,33.7,卢湾师专附小,18.6,6.0,185,36.0,17.0,82.0,30.4
－,0.7,30.7,*青浦淀山湖,16.4,5.0,203,32.0,15.0,78.0,28.0
－,0.5,32.9,虹口凉城,21.0,7.0,215,40.0,15.0,84.0,23.5
－,0.7,31.0,静安监测站,18.6,8.0,183,27.0,17.0,93.0,27.5
－,0.6,32.1,徐汇上师大,15.3,8.0,207,20.0,14.0,94.0,28.0
－,0.5,32.2,浦东川沙,15.3,5.0,193,26.0,14.0,112.0,28.6
－,0.4,32.5,浦东张江,20.0,8.0,195,19.0,16.0,108.0,30.4
－,0.5,33.3,浦东监测站,20.0,8.0,228,22.0,18.0,100.0,29.1
－,0.5,33.1,全市平均,19.5,6.8,0,29.2,15.4,94.2,26.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,25,优,普陀监测站,31,2,201,14,一级,31,23
－,－,7,21,优,杨浦四漂,25,3,209,23,一级,25,18
－,－,7,19,优,卢湾师专附小,26,3,185,18,一级,26,25
－,－,8,16,优,*青浦淀山湖,25,2,203,16,一级,25,22
－,－,6,21,优,虹口凉城,27,3,215,20,一级,27,22
－,－,8,19,优,静安监测站,30,3,183,14,一级,30,25
－,－,7,15,优,徐汇上师大,30,3,207,10,一级,30,20
－,－,6,15,优,浦东川沙,35,2,193,13,一级,35,20
－,－,5,20,优,浦东张江,34,3,195,10,一级,34,23
－,－,6,20,优,浦东监测站,32,3,228,11,一级,32,26
－,－,6,20,优,全市平均,30,3,0,15,一级,30,22
--- 更新时间---,2017/09/21-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
