--- 更新时间---,2017/09/19-23,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.5,98.2,普陀监测站,－,5.0,201,39.0,55.0,142.0,64.1
－,1.2,106.8,杨浦四漂,107.0,8.0,209,86.0,83.0,53.0,72.5
－,1.2,94.1,卢湾师专附小,92.0,9.0,185,73.0,83.0,54.0,70.8
－,0.9,93.4,*青浦淀山湖,86.0,8.0,203,77.0,68.0,39.0,76.1
－,0.8,94.4,虹口凉城,－,9.0,215,60.0,76.0,92.0,66.3
－,0.9,81.2,静安监测站,71.4,9.0,183,44.0,65.0,126.0,68.1
－,0.9,89.8,徐汇上师大,84.6,9.0,207,61.0,77.0,76.0,69.3
－,0.8,83.8,浦东川沙,80.2,11.0,193,80.0,73.0,81.0,69.3
－,0.7,95.4,浦东张江,95.0,12.0,195,60.0,78.0,82.0,72.9
－,0.9,93.6,浦东监测站,90.0,11.0,228,82.0,88.0,53.0,74.8
－,0.9,93.0,全市平均,88.6,9.2,0,65.0,75.3,84.3,69.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,6,－,良,普陀监测站,45,2,201,20,二级,75,75
－,PM2.5,13,79,轻度污染,杨浦四漂,17,3,209,43,三级,110,110
－,PM2.5,13,71,轻度污染,卢湾师专附小,17,3,185,37,三级,110,110
－,PM2.5,10,68,良,*青浦淀山湖,13,3,203,39,二级,92,92
－,PM2.5,9,－,轻度污染,虹口凉城,29,3,215,30,三级,102,102
－,PM2.5,10,61,良,静安监测站,40,3,183,22,二级,88,88
－,PM2.5,10,68,轻度污染,徐汇上师大,24,3,207,31,三级,103,103
－,PM2.5,9,65,良,浦东川沙,26,4,193,40,二级,98,98
－,PM2.5,8,73,轻度污染,浦东张江,26,5,195,30,三级,104,104
－,PM2.5,10,70,轻度污染,浦东监测站,17,4,228,41,三级,117,117
－,PM2.5,10,70,良,全市平均,27,3,0,33,二级,100,100
--- 更新时间---,2017/09/20-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.5,97.9,普陀监测站,80.0,4.0,201,44.0,34.0,114.0,62.2
－,0.9,105.5,杨浦四漂,80.2,7.0,209,34.0,73.0,109.0,71.7
－,1.1,94.4,卢湾师专附小,90.1,9.0,185,42.0,82.0,95.0,71.1
－,0.8,92.7,*青浦淀山湖,68.1,7.0,203,46.0,62.0,92.0,75.4
