--- 更新时间---,2017/10/02-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.7,54.5,普陀监测站,43.0,8.0,201,63.0,36.0,18.0,23.0
－,0.9,57.4,杨浦四漂,50.0,7.0,209,42.0,27.0,33.0,21.9
－,1.0,44.8,卢湾师专附小,52.0,8.0,185,54.0,40.0,12.0,24.4
－,0.9,52.6,*青浦淀山湖,60.4,6.0,203,53.0,55.0,14.0,33.9
－,－,46.9,虹口凉城,－,－,215,－,－,－,23.2
－,1.0,44.8,静安监测站,42.0,12.0,183,62.0,34.0,14.0,26.4
－,1.1,44.0,徐汇上师大,44.0,9.0,207,70.0,29.0,14.0,24.5
－,0.6,38.4,浦东川沙,32.0,7.0,193,24.0,21.0,51.0,19.8
－,0.5,45.8,浦东张江,33.0,6.0,195,22.0,27.0,42.0,22.5
－,0.6,43.1,浦东监测站,31.0,10.0,228,26.0,24.0,52.0,22.2
－,0.8,46.6,全市平均,40.9,8.4,0,45.4,29.8,29.5,23.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,8,43,良,普陀监测站,6,3,201,32,二级,52,52
－,－,10,50,优,杨浦四漂,11,3,209,21,一级,50,39
－,PM2.5,11,51,良,卢湾师专附小,4,3,185,27,二级,57,57
－,PM2.5,10,55,良,*青浦淀山湖,5,3,203,27,二级,75,75
－,－,11,42,优,静安监测站,5,5,183,31,一级,49,49
－,－,12,44,优,徐汇上师大,5,3,207,35,一级,44,42
－,－,7,32,优,浦东川沙,16,3,193,12,一级,32,30
－,－,6,33,优,浦东张江,14,3,195,11,一级,39,39
－,－,7,31,优,浦东监测站,17,4,228,13,一级,35,35
－,－,9,41,优,全市平均,10,3,0,23,一级,43,43
--- 更新时间---,2017/10/02-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.8,54.8,普陀监测站,45.0,8.0,201,64.0,34.0,10.0,24.0
－,0.9,58.3,杨浦四漂,49.0,7.0,209,34.0,28.0,36.0,22.8
－,0.9,45.8,卢湾师专附小,43.0,8.0,185,45.0,36.0,16.0,25.2
－,0.9,54.2,*青浦淀山湖,64.8,6.0,203,32.0,59.0,26.0,35.9
－,1.0,47.6,虹口凉城,39.0,13.0,215,73.0,33.0,3.0,24.2
－,1.0,45.8,静安监测站,45.0,11.0,183,57.0,28.0,14.0,27.0
－,1.1,45.0,徐汇上师大,40.0,9.0,207,62.0,29.0,14.0,25.2
－,0.7,39.0,浦东川沙,34.0,7.0,193,24.0,22.0,46.0,20.2
－,0.5,46.3,浦东张江,33.0,8.0,195,25.0,24.0,28.0,22.9
－,0.6,43.6,浦东监测站,33.0,10.0,228,23.0,24.0,49.0,22.8
－,0.8,47.3,全市平均,40.1,9.0,0,45.2,28.7,24.0,23.8
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,9,45,优,普陀监测站,4,3,201,32,一级,49,49
－,－,10,49,优,杨浦四漂,12,3,209,17,一级,49,40
－,PM2.5,10,43,良,卢湾师专附小,5,3,185,23,二级,52,52
－,PM2.5,10,58,良,*青浦淀山湖,9,3,203,16,二级,80,80
－,－,11,39,优,虹口凉城,1,5,215,37,一级,48,48
－,－,11,45,优,静安监测站,5,4,183,29,一级,45,40
－,－,12,40,优,徐汇上师大,5,3,207,31,一级,42,42
－,－,8,34,优,浦东川沙,15,3,193,12,一级,34,32
－,－,6,33,优,浦东张江,9,3,195,13,一级,35,35
－,－,7,33,优,浦东监测站,16,4,228,12,一级,35,35
－,－,9,40,优,全市平均,8,3,0,23,一级,42,42
--- 更新时间---,2017/10/02-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.9,54.4,普陀监测站,47.0,8.0,201,64.0,28.0,9.0,24.7
－,0.9,59.2,杨浦四漂,52.0,8.0,209,52.0,29.0,13.0,23.7
－,－,46.7,卢湾师专附小,－,－,185,－,－,－,25.7
－,1.0,56.0,*青浦淀山湖,74.7,7.0,203,35.0,68.0,27.0,38.2
－,0.9,48.0,虹口凉城,46.0,16.0,215,80.0,36.0,2.0,25.3
－,1.1,46.3,静安监测站,42.0,11.0,183,56.0,32.0,10.0,27.8
－,1.0,45.5,徐汇上师大,38.0,10.0,207,58.0,29.0,14.0,26.0
－,0.7,39.0,浦东川沙,34.0,7.0,193,25.0,27.0,42.0,20.8
－,0.5,45.9,浦东张江,35.0,8.0,195,25.0,22.0,26.0,23.5
－,0.6,43.4,浦东监测站,33.0,10.0,228,23.0,26.0,44.0,23.4
－,0.8,47.6,全市平均,40.9,9.8,0,47.9,28.6,20.0,24.5
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,10,47,优,普陀监测站,3,3,201,32,一级,47,40
－,PM10,10,51,良,杨浦四漂,5,3,209,26,二级,51,42
－,PM2.5,11,63,良,*青浦淀山湖,9,3,203,18,二级,92,92
－,PM2.5,10,46,良,虹口凉城,1,6,215,40,二级,52,52
－,－,12,42,优,静安监测站,4,4,183,28,一级,46,46
－,－,11,38,优,徐汇上师大,5,4,207,29,一级,42,42
－,－,8,34,优,浦东川沙,14,3,193,13,一级,39,39
－,－,6,35,优,浦东张江,9,3,195,13,一级,35,32
－,－,7,33,优,浦东监测站,14,4,228,12,一级,38,38
－,－,9,41,优,全市平均,7,4,0,24,一级,42,42
--- 更新时间---,2017/10/02-03,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,1.0,55.0,普陀监测站,69.0,11.0,201,83.0,39.0,8.0,25.7
－,0.9,59.5,杨浦四漂,49.0,7.0,209,47.0,27.0,16.0,24.5
－,－,47.1,卢湾师专附小,－,－,185,－,－,－,26.5
－,0.9,58.2,*青浦淀山湖,83.5,8.0,203,34.0,76.0,28.0,40.7
－,0.8,49.2,虹口凉城,69.0,13.0,215,70.0,47.0,2.0,26.8
－,1.3,47.2,静安监测站,56.0,11.0,183,65.0,35.0,9.0,28.8
－,1.0,45.3,徐汇上师大,35.0,9.0,207,55.0,31.0,14.0,26.8
－,0.7,39.1,浦东川沙,34.0,8.0,193,25.0,26.0,39.0,21.5
－,0.6,45.2,浦东张江,28.0,8.0,195,28.0,27.0,17.0,24.0
－,0.7,43.0,浦东监测站,35.0,11.0,228,25.0,30.0,40.0,24.3
－,0.9,47.8,全市平均,46.9,9.8,0,49.8,32.8,18.1,25.4
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM10,11,60,良,普陀监测站,3,4,201,42,二级,60,55
－,－,10,49,优,杨浦四漂,5,3,209,24,一级,49,39
－,PM2.5,10,67,轻度污染,*青浦淀山湖,9,3,203,17,三级,102,102
－,PM2.5,9,60,良,虹口凉城,1,5,215,35,二级,65,65
－,PM10,14,53,良,静安监测站,3,4,183,33,二级,53,50
－,－,11,35,优,徐汇上师大,5,3,207,28,一级,45,45
－,－,8,34,优,浦东川沙,13,3,193,13,一级,38,38
－,－,7,28,优,浦东张江,6,3,195,14,一级,39,39
－,－,8,35,优,浦东监测站,13,4,228,13,一级,43,43
－,－,10,47,优,全市平均,6,4,0,25,一级,48,48
--- 更新时间---,2017/10/02-04,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.8,56.6,普陀监测站,94.0,11.0,201,80.0,56.0,8.0,27.4
－,1.0,60.4,杨浦四漂,65.0,8.0,209,61.0,35.0,8.0,25.6
－,－,47.6,卢湾师专附小,－,－,185,－,－,－,27.1
－,1.1,59.3,*青浦淀山湖,69.2,8.0,203,36.0,63.0,18.0,42.6
－,0.6,50.0,虹口凉城,59.3,9.0,215,51.0,54.0,13.0,28.5
－,1.4,49.0,静安监测站,81.0,13.0,183,77.0,49.0,9.0,30.2
－,1.0,44.9,徐汇上师大,34.0,9.0,207,50.0,31.0,14.0,27.4
－,0.7,39.0,浦东川沙,34.0,8.0,193,26.0,26.0,38.0,22.0
－,0.6,45.1,浦东张江,42.0,8.0,195,36.0,28.0,14.0,24.7
－,0.7,42.8,浦东监测站,38.0,10.0,228,27.0,30.0,33.0,25.1
－,0.8,48.3,全市平均,55.9,9.5,0,51.0,38.6,17.1,26.4
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,9,72,良,普陀监测站,3,4,201,40,二级,77,77
－,PM10,11,58,良,杨浦四漂,3,3,209,31,二级,58,50
－,PM2.5,12,60,良,*青浦淀山湖,6,3,203,18,二级,85,85
－,PM2.5,7,55,良,虹口凉城,5,3,215,26,二级,74,74
－,PM2.5,15,66,良,静安监测站,3,5,183,39,二级,68,68
－,－,11,34,优,徐汇上师大,5,3,207,25,一级,45,45
－,－,8,34,优,浦东川沙,12,3,193,13,一级,38,38
－,－,7,42,优,浦东张江,5,3,195,18,一级,42,40
－,－,8,38,优,浦东监测站,11,4,228,14,一级,43,43
－,PM2.5,9,53,良,全市平均,6,4,0,26,二级,55,55
--- 更新时间---,2017/10/02-05,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.8,58.8,普陀监测站,105.0,9.0,201,70.0,64.0,8.0,29.4
－,1.1,61.6,杨浦四漂,77.0,7.0,209,57.0,51.0,8.0,27.3
－,－,48.1,卢湾师专附小,－,－,185,－,－,－,27.9
－,1.1,60.2,*青浦淀山湖,63.7,9.0,203,45.0,58.0,11.0,44.2
－,0.7,50.4,虹口凉城,48.0,10.0,215,55.0,41.0,7.0,29.7
－,1.3,51.5,静安监测站,95.0,13.0,183,70.0,60.0,10.0,32.0
－,1.1,44.3,徐汇上师大,33.0,9.0,207,45.0,30.0,14.0,27.9
－,0.6,39.0,浦东川沙,33.0,7.0,193,25.0,27.0,36.0,22.6
－,0.7,45.0,浦东张江,40.0,9.0,195,42.0,30.0,6.0,25.3
－,0.7,42.5,浦东监测站,35.0,10.0,228,29.0,29.0,26.0,25.6
－,0.9,49.0,全市平均,58.2,9.2,0,49.1,41.5,14.4,27.5
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,9,78,良,普陀监测站,3,3,201,35,二级,87,87
－,PM2.5,12,64,良,杨浦四漂,3,3,209,29,二级,70,70
－,PM2.5,12,57,良,*青浦淀山湖,4,3,203,23,二级,79,79
－,PM2.5,8,48,良,虹口凉城,3,4,215,28,二级,58,58
－,PM2.5,14,73,良,静安监测站,4,5,183,35,二级,82,82
－,－,12,33,优,徐汇上师大,5,3,207,23,一级,43,43
－,－,7,33,优,浦东川沙,12,3,193,13,一级,39,39
－,－,8,40,优,浦东张江,2,3,195,21,一级,43,43
－,－,8,35,优,浦东监测站,9,4,228,15,一级,42,42
－,PM2.5,10,54,良,全市平均,5,3,0,25,二级,59,59
--- 更新时间---,2017/10/02-06,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.7,59.7,普陀监测站,73.0,8.0,201,64.0,58.0,8.0,31.3
－,1.0,62.8,杨浦四漂,78.0,7.0,209,58.0,48.0,8.0,28.8
－,1.0,61.0,*青浦淀山湖,56.0,11.0,203,60.0,51.0,5.0,45.6
－,0.8,50.8,虹口凉城,50.0,11.0,215,66.0,45.0,3.0,31.1
－,1.2,54.1,静安监测站,106.0,11.0,183,60.0,65.0,9.0,34.0
－,1.2,43.8,徐汇上师大,36.0,9.0,207,50.0,29.0,14.0,28.4
－,0.7,39.0,浦东川沙,36.0,7.0,193,32.0,28.0,23.0,23.2
－,0.7,45.5,浦东张江,56.0,9.0,195,43.0,37.0,4.0,26.2
－,0.8,42.8,浦东监测站,47.0,10.0,228,41.0,31.0,14.0,26.3
－,0.9,49.8,全市平均,60.2,9.0,0,51.8,42.6,10.4,28.6
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,8,62,良,普陀监测站,3,3,201,32,二级,79,79
－,PM2.5,11,64,良,杨浦四漂,3,3,209,29,二级,67,67
－,PM2.5,11,53,良,*青浦淀山湖,2,4,203,30,二级,70,70
－,PM2.5,9,50,良,虹口凉城,1,4,215,33,二级,63,63
－,PM2.5,13,78,良,静安监测站,3,4,183,30,二级,88,88
－,－,13,36,优,徐汇上师大,5,3,207,25,一级,42,42
－,－,8,36,优,浦东川沙,8,3,193,16,一级,40,40
－,PM10,8,53,良,浦东张江,2,3,195,22,二级,53,53
－,－,9,47,优,浦东监测站,5,4,228,21,一级,47,45
－,PM2.5,10,55,良,全市平均,4,3,0,26,二级,60,60
--- 更新时间---,2017/10/02-07,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.6,59.9,普陀监测站,54.9,10.0,201,58.0,50.0,10.0,32.8
－,0.9,63.6,杨浦四漂,71.0,8.0,209,44.0,39.0,17.0,30.0
－,1.0,61.5,*青浦淀山湖,56.0,9.0,203,40.0,51.0,14.0,46.9
－,0.7,51.5,虹口凉城,57.0,11.0,215,53.0,39.0,9.0,32.1
－,0.9,54.9,静安监测站,63.0,13.0,183,54.0,60.0,11.0,35.7
－,1.3,44.9,徐汇上师大,72.0,9.0,207,62.0,47.0,15.0,29.5
－,0.8,39.7,浦东川沙,56.0,9.0,193,50.0,32.0,7.0,23.8
－,0.6,46.1,浦东张江,59.0,11.0,195,52.0,52.0,5.0,27.6
－,0.8,43.4,浦东监测站,60.0,10.0,228,56.0,42.0,12.0,27.5
－,0.8,50.5,全市平均,61.6,10.1,0,53.6,45.1,10.7,29.8
