--- 更新时间---,2017/10/12-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,24.3,普陀监测站,47.0,5.0,201,22.0,16.0,85.0,13.3
－,0.6,27.5,杨浦四漂,44.0,8.0,209,27.0,12.0,79.0,11.1
－,0.6,20.0,卢湾师专附小,31.0,3.0,185,22.0,15.0,77.0,13.8
－,0.7,31.6,*青浦淀山湖,26.0,8.0,203,23.0,17.0,67.0,22.4
－,0.6,22.9,虹口凉城,37.0,8.0,215,23.0,13.0,80.0,14.4
－,0.6,21.9,静安监测站,34.0,8.0,183,26.0,15.0,80.0,15.8
－,0.7,20.2,徐汇上师大,27.0,5.0,207,18.0,15.0,86.0,16.0
－,0.6,21.1,浦东川沙,28.0,6.0,193,18.0,16.0,90.0,13.7
－,0.5,22.4,浦东张江,35.0,9.0,195,23.0,17.0,76.0,13.7
－,0.6,24.1,浦东监测站,30.0,7.0,228,27.0,21.0,78.0,19.6
－,0.6,22.7,全市平均,34.8,6.6,0,22.9,15.6,81.2,14.6
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,47,优,普陀监测站,27,2,201,11,一级,47,23
－,－,7,44,优,杨浦四漂,25,3,209,14,一级,44,18
－,－,6,31,优,卢湾师专附小,25,2,185,11,一级,31,22
－,－,8,26,优,*青浦淀山湖,21,3,203,12,一级,26,25
－,－,7,37,优,虹口凉城,25,3,215,12,一级,37,19
－,－,7,34,优,静安监测站,25,3,183,13,一级,34,22
－,－,8,27,优,徐汇上师大,27,2,207,9,一级,27,22
－,－,7,28,优,浦东川沙,29,3,193,9,一级,29,23
－,－,6,35,优,浦东张江,24,3,195,12,一级,35,25
－,－,7,30,优,浦东监测站,25,3,228,14,一级,30,30
－,－,7,35,优,全市平均,26,3,0,12,一级,35,23
--- 更新时间---,2017/10/12-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,24.5,普陀监测站,39.0,5.0,201,20.0,15.0,85.0,13.3
－,0.6,27.7,杨浦四漂,47.0,7.0,209,28.0,12.0,77.0,10.8
－,0.6,20.1,卢湾师专附小,30.0,3.0,185,18.0,16.0,80.0,13.5
－,0.7,29.9,*青浦淀山湖,26.0,7.0,203,17.0,18.0,81.0,20.7
－,0.6,22.9,虹口凉城,35.0,8.0,215,20.0,14.0,82.0,14.1
－,0.6,21.6,静安监测站,31.0,8.0,183,24.0,16.0,80.0,15.5
－,0.7,20.1,徐汇上师大,29.0,5.0,207,16.0,16.0,86.0,15.5
－,0.6,20.8,浦东川沙,30.0,5.0,193,14.0,16.0,95.0,13.4
－,0.5,22.5,浦东张江,38.0,9.0,195,16.0,17.0,85.0,13.4
－,0.5,24.0,浦东监测站,31.0,7.0,228,27.0,23.0,77.0,19.3
－,0.6,22.6,全市平均,34.4,6.3,0,20.3,16.1,83.0,14.3
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,39,优,普陀监测站,27,2,201,10,一级,39,22
－,－,7,47,优,杨浦四漂,25,3,209,14,一级,47,18
－,－,7,30,优,卢湾师专附小,25,2,185,9,一级,30,23
－,－,8,26,优,*青浦淀山湖,26,3,203,9,一级,26,26
－,－,7,35,优,虹口凉城,26,3,215,10,一级,35,20
－,－,7,31,优,静安监测站,25,3,183,12,一级,31,23
－,－,8,29,优,徐汇上师大,27,2,207,8,一级,29,23
－,－,7,30,优,浦东川沙,30,2,193,7,一级,30,23
－,－,6,38,优,浦东张江,27,3,195,8,一级,38,25
－,－,6,31,优,浦东监测站,25,3,228,14,一级,33,33
－,－,7,34,优,全市平均,26,3,0,10,一级,34,23
--- 更新时间---,2017/10/12-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,24.8,普陀监测站,31.0,5.0,201,20.0,16.0,84.0,13.2
－,0.6,27.7,杨浦四漂,37.0,7.0,209,26.0,14.0,79.0,10.6
－,0.6,20.2,卢湾师专附小,20.0,2.0,185,18.0,12.0,78.0,13.4
－,0.7,25.8,*青浦淀山湖,27.0,7.0,203,13.0,16.0,90.0,20.5
－,0.5,23.1,虹口凉城,23.0,7.0,215,20.0,15.0,83.0,14.0
－,0.6,21.6,静安监测站,20.0,8.0,183,23.0,17.0,79.0,15.5
－,0.7,20.2,徐汇上师大,24.0,5.0,207,15.0,17.0,85.0,15.3
－,0.6,20.5,浦东川沙,21.0,5.0,193,15.0,17.0,93.0,13.3
－,0.5,22.1,浦东张江,24.0,8.0,195,16.0,16.0,81.0,13.1
－,0.5,24.0,浦东监测站,28.5,7.0,228,27.0,26.0,76.0,19.3
－,0.6,22.6,全市平均,25.4,6.0,0,20.0,16.7,82.0,14.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,31,优,普陀监测站,27,2,201,10,一级,31,23
－,－,7,37,优,杨浦四漂,25,3,209,13,一级,37,20
－,－,7,20,优,卢湾师专附小,25,1,185,9,一级,25,18
－,－,8,27,优,*青浦淀山湖,29,3,203,7,一级,29,23
－,－,6,23,优,虹口凉城,26,3,215,10,一级,26,22
－,－,7,20,优,静安监测站,25,3,183,12,一级,25,25
－,－,8,24,优,徐汇上师大,27,2,207,8,一级,27,25
－,－,7,21,优,浦东川沙,30,2,193,8,一级,30,25
－,－,6,24,优,浦东张江,26,3,195,8,一级,26,23
－,－,6,29,优,浦东监测站,24,3,228,14,一级,38,38
－,－,7,25,优,全市平均,26,3,0,10,一级,26,25
--- 更新时间---,2017/10/12-03,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,24.9,普陀监测站,25.0,5.0,201,16.0,18.0,93.0,13.4
－,0.6,27.9,杨浦四漂,31.0,7.0,209,21.0,12.0,91.0,10.5
－,0.6,20.5,卢湾师专附小,16.4,3.0,185,18.0,15.0,82.0,13.7
－,0.6,21.8,*青浦淀山湖,26.0,7.0,203,13.0,16.0,93.0,16.5
－,0.5,23.2,虹口凉城,19.0,7.0,215,18.0,15.0,88.0,14.2
－,0.6,21.7,静安监测站,19.7,8.0,183,21.0,18.0,85.0,15.6
－,0.7,20.1,徐汇上师大,17.0,5.0,207,16.0,13.0,88.0,15.1
－,0.6,20.1,浦东川沙,20.0,5.0,193,15.0,15.0,97.0,13.3
－,0.5,22.2,浦东张江,24.0,8.0,195,17.0,15.0,82.0,12.8
－,0.5,23.7,浦东监测站,23.0,8.0,228,24.0,21.0,85.0,19.1
－,0.5,22.7,全市平均,21.7,6.2,0,18.4,15.8,87.9,14.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,25,优,普陀监测站,30,2,201,8,一级,30,26
－,－,7,31,优,杨浦四漂,29,3,209,11,一级,31,18
－,－,6,16,优,卢湾师专附小,26,2,185,9,一级,26,22
－,－,7,26,优,*青浦淀山湖,30,3,203,7,一级,30,23
－,－,6,19,优,虹口凉城,28,3,215,9,一级,28,22
－,－,7,20,优,静安监测站,27,3,183,11,一级,27,26
－,－,8,17,优,徐汇上师大,28,2,207,8,一级,28,19
－,－,7,20,优,浦东川沙,31,2,193,8,一级,31,22
－,－,6,24,优,浦东张江,26,3,195,9,一级,26,22
－,－,6,23,优,浦东监测站,27,3,228,12,一级,30,30
－,－,6,22,优,全市平均,28,3,0,9,一级,28,23
--- 更新时间---,2017/10/12-04,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,24.9,普陀监测站,24.0,5.0,201,16.0,15.0,98.0,13.3
－,0.5,28.8,杨浦四漂,36.0,8.0,209,17.0,11.0,100.0,10.4
－,0.5,20.8,卢湾师专附小,20.0,4.0,185,22.0,15.0,81.0,13.8
－,0.6,19.9,*青浦淀山湖,26.0,8.0,203,16.0,15.0,89.0,14.4
－,0.4,23.3,虹口凉城,25.0,8.0,215,15.0,19.0,95.0,14.1
－,0.5,21.8,静安监测站,20.0,8.0,183,18.0,16.0,92.0,15.6
－,0.6,20.0,徐汇上师大,21.0,5.0,207,16.0,15.0,90.0,14.9
－,0.5,20.3,浦东川沙,26.0,5.0,193,12.0,14.0,105.0,13.0
－,0.4,22.7,浦东张江,29.0,9.0,195,20.0,16.0,87.0,12.9
－,0.5,23.9,浦东监测站,28.0,7.0,228,14.0,24.0,99.0,19.2
－,0.5,22.9,全市平均,25.4,6.6,0,16.7,16.1,94.1,14.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,24,优,普陀监测站,31,2,201,8,一级,31,22
－,－,6,36,优,杨浦四漂,32,3,209,9,一级,36,16
－,－,6,20,优,卢湾师专附小,26,2,185,11,一级,26,22
－,－,7,26,优,*青浦淀山湖,28,3,203,8,一级,28,22
－,－,5,25,优,虹口凉城,30,3,215,8,一级,30,28
－,－,6,20,优,静安监测站,29,3,183,9,一级,29,23
－,－,7,21,优,徐汇上师大,29,2,207,8,一级,29,22
－,－,6,26,优,浦东川沙,33,2,193,6,一级,33,20
－,－,5,29,优,浦东张江,28,3,195,10,一级,29,23
－,－,5,28,优,浦东监测站,31,3,228,7,一级,35,35
－,－,6,25,优,全市平均,30,3,0,9,一级,30,23
--- 更新时间---,2017/10/12-05,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,25.3,普陀监测站,32.0,5.0,201,12.0,13.0,105.0,13.0
－,0.5,29.3,杨浦四漂,39.0,8.0,209,15.0,11.0,104.0,10.5
－,0.4,21.3,卢湾师专附小,27.0,4.0,185,16.0,13.0,92.0,13.7
－,0.6,19.1,*青浦淀山湖,27.0,8.0,203,13.0,14.0,97.0,13.3
－,0.4,23.5,虹口凉城,28.0,8.0,215,15.0,11.0,95.0,13.9
－,0.5,22.0,静安监测站,27.0,8.0,183,16.0,12.0,96.0,15.5
－,0.6,20.2,徐汇上师大,25.0,5.0,207,15.0,16.0,96.0,14.8
－,0.5,20.6,浦东川沙,28.0,6.0,193,12.0,14.0,105.0,13.2
－,0.4,23.2,浦东张江,33.0,9.0,195,20.0,14.0,90.0,13.0
－,0.4,24.4,浦东监测站,31.0,8.0,228,13.0,24.0,104.0,19.5
－,0.4,23.3,全市平均,30.0,6.8,0,14.9,14.2,98.6,14.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,32,优,普陀监测站,33,2,201,6,一级,33,19
－,－,6,39,优,杨浦四漂,33,3,209,8,一级,39,16
－,－,5,27,优,卢湾师专附小,29,2,185,8,一级,29,19
－,－,7,27,优,*青浦淀山湖,31,3,203,7,一级,31,20
－,－,5,28,优,虹口凉城,30,3,215,8,一级,30,16
－,－,6,27,优,静安监测站,30,3,183,8,一级,30,18
－,－,7,25,优,徐汇上师大,30,2,207,8,一级,30,23
－,－,6,28,优,浦东川沙,33,3,193,6,一级,33,20
－,－,5,33,优,浦东张江,29,3,195,10,一级,33,20
－,－,5,31,优,浦东监测站,33,3,228,7,一级,35,35
－,－,5,30,优,全市平均,31,3,0,8,一级,31,20
--- 更新时间---,2017/10/12-06,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,26.0,普陀监测站,37.0,5.0,201,14.0,12.0,102.0,12.8
－,0.5,30.4,杨浦四漂,40.0,8.0,209,15.0,7.0,105.0,10.3
－,0.4,22.0,卢湾师专附小,30.0,4.0,185,14.0,10.0,94.0,13.6
－,0.6,19.1,*青浦淀山湖,27.0,7.0,203,12.0,13.0,98.0,12.8
－,0.4,24.1,虹口凉城,30.0,8.0,215,18.0,11.0,92.0,13.8
－,0.5,22.4,静安监测站,32.0,8.0,183,18.0,10.0,94.0,15.0
－,0.5,20.8,徐汇上师大,30.0,6.0,207,15.0,12.0,97.0,14.4
－,0.5,21.5,浦东川沙,30.0,6.0,193,17.0,10.0,100.0,13.3
－,0.4,23.9,浦东张江,36.0,10.0,195,20.0,14.0,88.0,12.8
－,0.4,24.7,浦东监测站,32.0,7.0,228,11.0,24.0,105.0,19.5
－,0.4,23.9,全市平均,33.0,6.9,0,15.8,12.2,97.4,13.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,37,优,普陀监测站,32,2,201,7,一级,37,18
－,－,6,40,优,杨浦四漂,33,3,209,8,一级,40,10
－,－,5,30,优,卢湾师专附小,30,2,185,7,一级,30,15
－,－,7,27,优,*青浦淀山湖,31,3,203,6,一级,31,19
－,－,5,30,优,虹口凉城,29,3,215,9,一级,30,16
－,－,6,32,优,静安监测站,30,3,183,9,一级,32,15
－,－,6,30,优,徐汇上师大,31,3,207,8,一级,31,18
－,－,6,30,优,浦东川沙,32,3,193,9,一级,32,15
－,－,5,36,优,浦东张江,28,4,195,10,一级,36,20
－,－,5,32,优,浦东监测站,33,3,228,6,一级,35,35
－,－,5,33,优,全市平均,31,3,0,8,一级,33,18
--- 更新时间---,2017/10/12-07,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,26.8,普陀监测站,31.0,5.0,201,21.0,5.0,93.0,12.5
－,0.6,31.4,杨浦四漂,40.0,8.0,209,17.0,7.0,101.0,10.0
－,0.5,22.6,卢湾师专附小,28.0,3.0,185,20.0,7.0,87.0,13.3
－,0.6,19.4,*青浦淀山湖,24.0,7.0,203,13.0,10.0,94.0,12.6
－,0.4,24.3,虹口凉城,27.0,8.0,215,21.0,10.0,89.0,13.3
－,0.5,22.5,静安监测站,25.0,8.0,183,25.0,12.0,86.0,14.6
－,0.6,21.3,徐汇上师大,28.0,6.0,207,22.0,11.0,89.0,14.1
－,0.5,22.2,浦东川沙,29.0,6.0,193,16.0,12.0,101.0,13.4
－,0.4,24.5,浦东张江,30.0,8.0,195,21.0,11.0,88.0,12.7
－,0.4,24.9,浦东监测站,30.0,7.0,228,17.0,22.0,98.0,19.5
－,0.5,24.5,全市平均,29.8,6.6,0,20.0,10.8,92.4,13.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,31,优,普陀监测站,30,2,201,11,一级,31,8
－,－,6,40,优,杨浦四漂,32,3,209,9,一级,40,10
－,－,6,28,优,卢湾师专附小,28,2,185,10,一级,28,10
－,－,7,24,优,*青浦淀山湖,30,3,203,7,一级,30,15
－,－,5,27,优,虹口凉城,28,3,215,11,一级,28,15
－,－,6,25,优,静安监测站,27,3,183,13,一级,27,18
－,－,7,28,优,徐汇上师大,28,3,207,11,一级,28,16
－,－,6,29,优,浦东川沙,32,3,193,8,一级,32,18
－,－,5,30,优,浦东张江,28,3,195,11,一级,30,16
－,－,5,30,优,浦东监测站,31,3,228,9,一级,32,32
－,－,6,30,优,全市平均,29,3,0,10,一级,30,16
--- 更新时间---,2017/10/12-08,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,27.8,普陀监测站,37.0,5.0,201,28.0,11.0,85.0,12.7
－,0.6,32.6,杨浦四漂,38.0,7.0,209,22.0,6.0,94.0,9.9
－,0.5,22.9,卢湾师专附小,26.0,3.0,185,26.0,10.0,82.0,13.0
－,0.5,19.7,*青浦淀山湖,24.0,7.0,203,17.0,9.0,88.0,12.3
－,0.5,25.0,虹口凉城,34.0,8.0,215,29.0,8.0,80.0,13.0
－,0.5,22.9,静安监测站,30.0,8.0,183,33.0,12.0,78.0,14.3
－,0.6,21.9,徐汇上师大,28.0,6.0,207,34.0,11.0,75.0,13.9
－,0.5,23.2,浦东川沙,36.0,5.0,193,23.0,11.0,90.0,13.4
－,0.4,25.3,浦东张江,34.0,9.0,195,31.0,13.0,74.0,12.7
－,0.4,26.1,浦东监测站,33.0,7.0,228,22.0,23.0,92.0,20.4
－,0.5,25.3,全市平均,32.9,6.4,0,27.6,11.7,83.3,13.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,37,优,普陀监测站,27,2,201,14,一级,37,16
－,－,7,38,优,杨浦四漂,30,3,209,11,一级,38,9
－,－,6,26,优,卢湾师专附小,26,2,185,13,一级,26,15
－,－,6,24,优,*青浦淀山湖,28,3,203,9,一级,28,13
－,－,6,34,优,虹口凉城,25,3,215,15,一级,34,12
－,－,6,30,优,静安监测站,25,3,183,17,一级,30,18
－,－,7,28,优,徐汇上师大,24,3,207,17,一级,28,16
－,－,6,36,优,浦东川沙,29,2,193,12,一级,36,16
－,－,5,34,优,浦东张江,24,3,195,16,一级,34,19
－,－,5,33,优,浦东监测站,29,3,228,11,一级,33,33
－,－,6,33,优,全市平均,26,3,0,14,一级,33,18
--- 更新时间---,2017/10/12-09,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,29.2,普陀监测站,45.0,5.0,201,25.0,12.0,87.0,12.8
－,0.5,34.1,杨浦四漂,47.0,7.0,209,20.0,10.0,95.0,9.9
－,0.5,24.2,卢湾师专附小,35.0,3.0,185,26.0,12.0,82.0,13.2
－,0.5,20.0,*青浦淀山湖,29.0,7.0,203,21.0,12.0,84.0,12.0
