--- 更新时间---,2017/10/16-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,16.0,普陀监测站,10.0,4.0,201,12.0,1.0,102.0,5.3
－,0.6,18.3,杨浦四漂,9.0,7.0,209,8.0,3.0,98.0,7.3
－,0.5,11.4,卢湾师专附小,2.0,7.0,185,15.0,1.0,88.0,7.4
－,0.4,11.0,*青浦淀山湖,4.4,6.0,203,13.0,4.0,97.0,7.6
－,0.6,15.1,虹口凉城,8.0,7.0,215,14.0,2.0,94.0,8.6
－,0.6,13.4,静安监测站,7.6,8.0,183,15.0,7.0,94.0,8.1
－,0.6,11.4,徐汇上师大,8.7,5.0,207,17.0,8.0,91.0,8.2
－,0.5,11.8,浦东川沙,9.0,5.0,193,9.0,6.0,108.0,6.8
－,0.4,13.7,浦东张江,9.0,9.0,195,14.0,3.0,97.0,7.8
－,0.4,12.8,浦东监测站,7.0,7.0,228,9.0,1.0,108.0,5.4
－,0.5,13.7,全市平均,7.8,6.6,0,12.6,3.6,97.8,7.2
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,10,优,普陀监测站,32,2,201,6,一级,32,2
－,－,7,9,优,杨浦四漂,31,3,209,4,一级,31,5
－,－,6,2,优,卢湾师专附小,28,3,185,8,一级,28,2
－,－,5,4,优,*青浦淀山湖,31,3,203,7,一级,31,6
－,－,7,8,优,虹口凉城,30,3,215,7,一级,30,3
－,－,7,8,优,静安监测站,30,3,183,8,一级,30,10
－,－,7,9,优,徐汇上师大,29,2,207,9,一级,29,12
－,－,6,9,优,浦东川沙,34,2,193,5,一级,34,9
－,－,5,9,优,浦东张江,31,3,195,7,一级,31,5
－,－,5,7,优,浦东监测站,34,3,228,5,一级,34,2
－,－,6,8,优,全市平均,31,3,0,7,一级,31,6
--- 更新时间---,2017/10/16-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,15.2,普陀监测站,12.0,4.0,201,11.0,2.0,100.0,5.3
－,0.6,18.0,杨浦四漂,9.0,8.0,209,8.0,4.0,96.0,7.2
－,0.5,11.1,卢湾师专附小,4.0,7.0,185,11.0,1.0,90.0,7.1
－,0.4,10.5,*青浦淀山湖,5.4,6.0,203,14.0,5.0,95.0,7.4
－,0.6,14.5,虹口凉城,9.0,7.0,215,10.0,－,94.0,－
－,0.5,13.1,静安监测站,8.0,8.0,183,13.0,7.0,95.0,8.0
－,0.6,11.1,徐汇上师大,5.4,5.0,207,11.0,5.0,95.0,8.1
－,0.5,11.6,浦东川沙,9.0,5.0,193,8.0,3.0,104.0,6.5
－,0.4,13.4,浦东张江,9.0,9.0,195,15.0,7.0,92.0,7.6
－,0.4,12.7,浦东监测站,10.0,7.0,228,8.0,2.0,106.0,5.2
－,0.5,13.4,全市平均,8.4,6.7,0,10.6,3.9,96.9,6.8
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,12,优,普陀监测站,32,2,201,6,一级,32,3
－,－,7,9,优,杨浦四漂,30,3,209,4,一级,30,6
－,－,6,4,优,卢湾师专附小,29,3,185,6,一级,29,2
－,－,5,6,优,*青浦淀山湖,30,3,203,7,一级,30,8
－,－,7,－,－,虹口凉城,30,3,215,5,－,－,－
－,－,6,8,优,静安监测站,30,3,183,7,一级,30,10
－,－,7,6,优,徐汇上师大,30,2,207,6,一级,30,8
－,－,6,9,优,浦东川沙,33,2,193,4,一级,33,5
－,－,5,9,优,浦东张江,29,3,195,8,一级,29,10
－,－,5,10,优,浦东监测站,34,3,228,4,一级,34,3
－,－,6,8,优,全市平均,31,3,0,6,一级,31,6
--- 更新时间---,2017/10/16-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,14.7,普陀监测站,11.0,4.0,201,10.0,4.0,99.0,5.3
－,0.6,17.8,杨浦四漂,9.0,8.0,209,7.0,3.0,94.0,7.1
－,0.5,11.0,卢湾师专附小,4.4,7.0,185,10.0,4.0,88.0,7.0
－,0.4,10.0,*青浦淀山湖,5.0,6.0,203,14.0,4.0,95.0,7.1
－,0.6,14.2,虹口凉城,12.0,7.0,215,9.0,11.0,94.0,8.1
－,0.5,13.0,静安监测站,7.0,8.0,183,12.0,5.0,92.0,7.9
－,0.6,11.0,徐汇上师大,6.5,5.0,207,8.0,6.0,96.0,8.1
－,0.5,11.6,浦东川沙,8.0,5.0,193,8.0,5.0,101.0,6.6
－,0.4,13.5,浦东张江,12.0,8.0,195,14.0,11.0,90.0,7.7
－,0.4,12.5,浦东监测站,7.0,7.0,228,7.0,4.0,104.0,5.1
－,0.5,13.2,全市平均,8.6,6.6,0,9.4,5.9,95.3,6.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,11,优,普陀监测站,31,2,201,5,一级,31,6
－,－,7,9,优,杨浦四漂,30,3,209,4,一级,30,5
－,－,6,4,优,卢湾师专附小,28,3,185,5,一级,28,6
－,－,5,5,优,*青浦淀山湖,30,3,203,7,一级,30,6
－,－,7,12,优,虹口凉城,30,3,215,5,一级,30,16
－,－,6,7,优,静安监测站,29,3,183,6,一级,29,8
－,－,7,7,优,徐汇上师大,30,2,207,4,一级,30,9
－,－,6,8,优,浦东川沙,32,2,193,4,一级,32,8
－,－,5,12,优,浦东张江,29,3,195,7,一级,29,16
－,－,5,7,优,浦东监测站,33,3,228,4,一级,33,6
－,－,6,9,优,全市平均,30,3,0,5,一级,30,9
--- 更新时间---,2017/10/16-03,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,14.4,普陀监测站,8.0,4.0,201,9.0,6.0,97.0,5.4
－,0.6,17.6,杨浦四漂,8.0,8.0,209,7.0,4.0,92.0,7.0
－,0.5,11.0,卢湾师专附小,6.5,7.0,185,9.0,6.0,87.0,7.0
－,0.4,9.6,*青浦淀山湖,7.0,6.0,203,13.0,4.0,92.0,6.8
－,0.6,14.2,虹口凉城,10.9,8.0,215,10.0,10.0,89.0,8.5
－,0.5,12.9,静安监测站,5.4,8.0,183,11.0,5.0,91.0,7.9
－,0.6,11.0,徐汇上师大,5.4,5.0,207,7.0,5.0,95.0,8.1
－,0.5,11.7,浦东川沙,9.0,5.0,193,8.0,8.0,97.0,6.7
－,0.4,13.6,浦东张江,11.0,9.0,195,14.0,6.0,87.0,7.7
－,0.4,12.4,浦东监测站,7.0,7.0,228,8.0,4.0,101.0,5.0
－,0.5,13.2,全市平均,8.0,6.8,0,9.2,6.0,92.9,7.0
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,8,优,普陀监测站,31,2,201,5,一级,31,9
－,－,7,8,优,杨浦四漂,29,3,209,4,一级,29,6
－,－,6,7,优,卢湾师专附小,28,3,185,5,一级,28,9
－,－,5,7,优,*青浦淀山湖,29,3,203,7,一级,29,6
－,－,7,11,优,虹口凉城,28,3,215,5,一级,28,15
－,－,6,6,优,静安监测站,29,3,183,6,一级,29,8
－,－,7,6,优,徐汇上师大,30,2,207,4,一级,30,8
－,－,6,9,优,浦东川沙,31,2,193,4,一级,31,12
－,－,5,11,优,浦东张江,28,3,195,7,一级,28,9
－,－,5,7,优,浦东监测站,32,3,228,4,一级,32,6
－,－,6,8,优,全市平均,30,3,0,5,一级,30,9
--- 更新时间---,2017/10/16-04,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,14.5,普陀监测站,9.0,4.0,201,9.0,3.0,93.0,5.3
－,0.6,17.6,杨浦四漂,9.0,7.0,209,6.0,5.0,89.0,7.1
－,0.5,10.9,卢湾师专附小,2.2,7.0,185,9.0,2.0,82.0,6.9
－,0.4,9.4,*青浦淀山湖,8.0,6.0,203,13.0,2.0,90.0,6.4
－,0.6,14.1,虹口凉城,11.0,8.0,215,11.0,6.0,84.0,8.3
－,0.5,13.1,静安监测站,10.0,8.0,183,10.0,3.0,87.0,7.8
－,0.6,11.0,徐汇上师大,5.4,5.0,207,7.0,5.0,90.0,8.1
－,0.5,11.9,浦东川沙,13.0,5.0,193,8.0,8.0,93.0,6.8
－,0.4,13.7,浦东张江,12.0,9.0,195,12.0,5.0,84.0,7.7
－,0.4,12.5,浦东监测站,10.0,7.0,228,7.0,1.0,97.0,4.9
－,0.5,13.2,全市平均,9.1,6.7,0,8.8,4.2,88.8,6.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,9,优,普陀监测站,30,2,201,5,一级,30,5
－,－,7,9,优,杨浦四漂,28,3,209,3,一级,28,8
－,－,6,2,优,卢湾师专附小,26,3,185,5,一级,26,3
－,－,5,8,优,*青浦淀山湖,29,3,203,7,一级,29,3
－,－,7,11,优,虹口凉城,27,3,215,6,一级,27,9
－,－,6,10,优,静安监测站,28,3,183,5,一级,28,5
－,－,7,6,优,徐汇上师大,29,2,207,4,一级,29,8
－,－,6,13,优,浦东川沙,30,2,193,4,一级,30,12
－,－,5,12,优,浦东张江,27,3,195,6,一级,27,8
－,－,5,10,优,浦东监测站,31,3,228,4,一级,31,2
－,－,6,9,优,全市平均,28,3,0,5,一级,28,6
--- 更新时间---,2017/10/16-05,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,14.2,普陀监测站,10.0,4.0,201,10.0,4.0,89.0,5.4
－,0.5,17.7,杨浦四漂,13.0,8.0,209,8.0,4.0,84.0,7.1
－,0.5,10.8,卢湾师专附小,5.4,7.0,185,11.0,5.0,77.0,6.8
－,0.4,9.3,*青浦淀山湖,9.0,6.0,203,12.0,5.0,89.0,6.3
－,0.6,13.8,虹口凉城,11.0,7.0,215,13.0,3.0,80.0,7.6
－,0.5,13.0,静安监测站,10.0,8.0,183,12.0,4.0,84.0,7.7
－,0.6,11.0,徐汇上师大,7.6,5.0,207,8.0,7.0,87.0,8.2
－,0.5,12.2,浦东川沙,15.0,5.0,193,9.0,8.0,88.0,7.1
－,0.4,13.8,浦东张江,15.0,9.0,195,14.0,6.0,79.0,7.4
－,0.4,12.5,浦东监测站,12.0,7.0,228,8.0,2.0,93.0,4.9
－,0.5,13.2,全市平均,11.0,6.7,0,10.3,4.8,84.6,6.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,10,优,普陀监测站,28,2,201,5,一级,28,6
－,－,6,13,优,杨浦四漂,27,3,209,4,一级,27,6
－,－,6,6,优,卢湾师专附小,25,3,185,6,一级,25,8
－,－,5,9,优,*青浦淀山湖,28,3,203,6,一级,28,8
－,－,7,11,优,虹口凉城,25,3,215,7,一级,25,5
－,－,6,10,优,静安监测站,27,3,183,6,一级,27,6
－,－,7,8,优,徐汇上师大,28,2,207,4,一级,28,10
－,－,6,15,优,浦东川沙,28,2,193,5,一级,28,12
－,－,5,15,优,浦东张江,25,3,195,7,一级,25,9
－,－,5,12,优,浦东监测站,30,3,228,4,一级,30,3
－,－,6,11,优,全市平均,27,3,0,5,一级,27,8
--- 更新时间---,2017/10/16-06,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,14.4,普陀监测站,16.0,4.0,201,15.0,9.0,79.0,5.5
－,0.5,17.5,杨浦四漂,13.0,7.0,209,8.0,4.0,80.0,7.0
－,0.5,10.7,卢湾师专附小,7.0,8.0,185,14.0,5.0,71.0,6.8
－,0.4,9.3,*青浦淀山湖,11.0,6.0,203,13.0,10.0,86.0,6.5
－,0.6,13.5,虹口凉城,15.0,7.0,215,19.0,9.0,68.0,7.1
－,0.5,13.1,静安监测站,15.0,8.0,183,14.0,5.0,78.0,7.6
－,0.6,10.9,徐汇上师大,8.0,5.0,207,13.0,6.0,78.0,8.2
－,0.5,12.1,浦东川沙,13.0,5.0,193,10.0,5.0,85.0,6.9
－,0.4,13.6,浦东张江,14.0,9.0,195,14.0,7.0,76.0,7.4
－,0.4,12.4,浦东监测站,12.0,6.0,228,8.0,4.0,89.0,4.9
－,0.5,13.1,全市平均,12.6,6.6,0,12.8,6.0,78.2,6.8
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,16,优,普陀监测站,25,2,201,8,一级,25,13
－,－,6,13,优,杨浦四漂,25,3,209,4,一级,25,6
－,－,6,7,优,卢湾师专附小,23,3,185,7,一级,23,8
－,－,5,11,优,*青浦淀山湖,27,3,203,7,一级,27,15
－,－,7,15,优,虹口凉城,22,3,215,10,一级,22,13
－,－,6,15,优,静安监测站,25,3,183,7,一级,25,8
－,－,7,8,优,徐汇上师大,25,2,207,7,一级,25,9
－,－,6,13,优,浦东川沙,27,2,193,5,一级,27,8
－,－,5,14,优,浦东张江,24,3,195,7,一级,24,10
－,－,5,12,优,浦东监测站,28,3,228,4,一级,28,6
－,－,6,13,优,全市平均,25,3,0,7,一级,25,9
--- 更新时间---,2017/10/16-07,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,13.9,普陀监测站,16.0,4.0,201,21.0,8.0,70.0,5.3
－,0.6,17.3,杨浦四漂,15.0,7.0,209,9.0,5.0,77.0,6.9
－,0.6,10.5,卢湾师专附小,9.0,7.0,185,17.0,8.0,67.0,6.9
－,0.4,9.4,*青浦淀山湖,12.0,6.0,203,14.0,6.0,82.0,6.4
－,0.6,13.2,虹口凉城,15.0,7.0,215,25.0,10.0,60.0,6.8
－,0.6,12.9,静安监测站,16.0,8.0,183,20.0,8.0,70.0,7.6
－,0.6,10.8,徐汇上师大,11.0,6.0,207,17.0,9.0,72.0,8.3
－,0.5,11.9,浦东川沙,13.0,5.0,193,12.0,7.0,80.0,6.5
－,0.4,13.3,浦东张江,13.0,9.0,195,17.0,9.0,70.0,7.4
－,0.4,12.1,浦东监测站,13.0,7.0,228,13.0,4.0,81.0,4.8
－,0.5,12.8,全市平均,13.4,6.7,0,16.8,7.6,71.9,6.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,16,优,普陀监测站,22,2,201,11,一级,22,12
－,－,7,15,优,杨浦四漂,25,3,209,5,一级,25,8
－,－,7,9,优,卢湾师专附小,21,3,185,9,一级,21,12
－,－,5,12,优,*青浦淀山湖,26,3,203,7,一级,26,9
－,－,7,15,优,虹口凉城,19,3,215,13,一级,19,15
－,－,7,16,优,静安监测站,22,3,183,10,一级,22,12
－,－,7,11,优,徐汇上师大,23,3,207,9,一级,23,13
－,－,6,13,优,浦东川沙,25,2,193,6,一级,25,10
－,－,5,13,优,浦东张江,22,3,195,9,一级,22,13
－,－,5,13,优,浦东监测站,26,3,228,7,一级,26,6
－,－,6,13,优,全市平均,23,3,0,9,一级,23,12
--- 更新时间---,2017/10/16-08,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,13.1,普陀监测站,12.0,4.0,201,22.0,5.0,74.0,5.1
－,0.6,16.6,杨浦四漂,13.0,7.0,209,11.0,4.0,78.0,6.6
－,0.6,10.0,卢湾师专附小,9.0,7.0,185,20.0,3.0,68.0,6.7
－,0.4,9.3,*青浦淀山湖,9.0,6.0,203,17.0,－,79.0,6.3
－,0.6,12.5,虹口凉城,12.0,7.0,215,22.0,4.0,68.0,6.8
－,0.6,12.4,静安监测站,15.0,8.0,183,25.0,7.0,69.0,7.5
－,0.7,10.4,徐汇上师大,10.0,5.0,207,24.0,7.0,68.0,8.1
－,0.5,11.5,浦东川沙,11.0,5.0,193,14.0,7.0,82.0,6.5
－,0.4,12.9,浦东张江,11.0,9.0,195,18.0,6.0,73.0,7.2
－,0.4,11.6,浦东监测站,11.0,7.0,228,19.0,3.0,79.0,4.5
－,0.5,12.3,全市平均,11.6,6.6,0,19.4,5.1,73.2,6.5
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,12,优,普陀监测站,24,2,201,11,一级,24,8
－,－,7,13,优,杨浦四漂,25,3,209,6,一级,25,6
－,－,7,9,优,卢湾师专附小,22,3,185,10,一级,22,5
－,－,5,－,－,*青浦淀山湖,25,3,203,9,－,－,－
－,－,7,12,优,虹口凉城,22,3,215,11,一级,22,6
－,－,7,15,优,静安监测站,22,3,183,13,一级,22,10
－,－,8,10,优,徐汇上师大,22,2,207,12,一级,22,10
－,－,6,11,优,浦东川沙,26,2,193,7,一级,26,10
－,－,5,11,优,浦东张江,23,3,195,9,一级,23,9
－,－,5,11,优,浦东监测站,25,3,228,10,一级,25,5
－,－,6,12,优,全市平均,23,3,0,10,一级,23,8
--- 更新时间---,2017/10/16-09,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.3,12.9,普陀监测站,8.0,4.0,201,19.0,4.0,80.0,4.8
－,0.6,15.9,杨浦四漂,13.0,7.0,209,11.0,4.0,80.0,6.3
－,0.6,9.5,卢湾师专附小,9.0,7.0,185,21.0,6.0,68.0,6.7
－,0.4,9.0,*青浦淀山湖,7.0,6.0,203,19.0,3.0,77.0,6.0
－,0.6,11.9,虹口凉城,10.0,7.0,215,21.0,5.0,73.0,6.8
－,0.6,12.0,静安监测站,11.0,8.0,183,23.0,5.0,73.0,7.2
－,0.7,10.0,徐汇上师大,11.0,5.0,207,23.0,6.0,71.0,7.8
－,0.5,11.1,浦东川沙,9.0,5.0,193,16.0,5.0,80.0,6.2
－,0.4,12.5,浦东张江,10.0,9.0,195,19.0,6.0,73.0,7.1
－,0.4,11.1,浦东监测站,11.0,7.0,228,18.0,2.0,82.0,4.3
－,0.5,11.8,全市平均,10.2,6.6,0,19.0,4.8,75.6,6.3
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,4,8,优,普陀监测站,25,2,201,10,一级,25,6
－,－,7,13,优,杨浦四漂,25,3,209,6,一级,25,6
－,－,7,9,优,卢湾师专附小,22,3,185,11,一级,22,9
－,－,5,7,优,*青浦淀山湖,25,3,203,10,一级,25,5
