--- 更新时间---,2017/10/20-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,51.4,普陀监测站,40.0,6.0,201,34.0,22.0,64.0,23.5
－,0.6,39.7,杨浦四漂,31.0,9.0,209,26.0,20.0,73.0,23.6
－,0.7,41.9,卢湾师专附小,28.0,7.0,185,34.0,19.0,61.0,28.0
－,0.6,45.8,*青浦淀山湖,34.0,11.0,203,27.0,26.0,74.0,36.7
－,0.6,45.8,虹口凉城,27.0,8.0,215,34.0,23.0,68.0,29.0
－,0.6,40.2,静安监测站,21.0,10.0,183,31.0,19.0,74.0,27.0
－,0.7,36.3,徐汇上师大,32.0,7.0,207,27.0,21.0,70.0,27.8
－,0.5,32.9,浦东川沙,22.0,8.0,193,27.0,11.0,81.0,20.1
－,0.4,37.0,浦东张江,34.0,17.0,195,45.0,26.0,50.0,21.9
－,0.4,38.5,浦东监测站,28.0,9.0,228,28.0,22.0,71.0,21.9
－,0.6,40.4,全市平均,29.2,9.0,0,31.8,20.3,68.0,24.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,40,优,普陀监测站,20,3,201,17,一级,40,32
－,－,7,31,优,杨浦四漂,23,3,209,13,一级,31,29
－,－,8,28,优,卢湾师专附小,20,3,185,17,一级,28,28
－,－,7,34,优,*青浦淀山湖,24,4,203,14,一级,38,38
－,－,7,27,优,虹口凉城,22,3,215,17,一级,33,33
－,－,7,21,优,静安监测站,24,4,183,16,一级,28,28
－,－,8,32,优,徐汇上师大,22,3,207,14,一级,32,30
－,－,6,22,优,浦东川沙,26,3,193,14,一级,26,16
－,－,5,34,优,浦东张江,16,6,195,23,一级,38,38
－,－,5,28,优,浦东监测站,23,3,228,14,一级,32,32
－,－,7,29,优,全市平均,22,3,0,16,一级,29,29
--- 更新时间---,2017/10/20-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,51.7,普陀监测站,34.0,7.0,201,30.0,18.0,67.0,23.8
－,0.6,39.8,杨浦四漂,26.0,10.0,209,26.0,16.0,74.0,23.9
－,0.7,41.9,卢湾师专附小,22.0,6.0,185,30.0,15.0,64.0,28.0
－,0.5,46.0,*青浦淀山湖,31.0,11.0,203,25.0,29.0,75.0,37.1
－,0.6,45.7,虹口凉城,26.0,9.0,215,34.0,17.0,67.0,29.3
－,0.7,40.3,静安监测站,31.0,11.0,183,41.0,18.0,55.0,27.1
－,0.7,36.5,徐汇上师大,29.0,7.0,207,25.0,17.0,68.0,27.8
－,0.5,33.4,浦东川沙,33.0,11.0,193,48.0,17.0,48.0,20.0
－,0.4,37.1,浦东张江,28.0,20.0,195,41.0,22.0,55.0,22.4
－,0.4,38.5,浦东监测站,22.0,11.0,228,30.0,16.0,69.0,22.1
－,0.6,40.5,全市平均,27.9,10.2,0,33.9,17.3,63.0,24.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,34,优,普陀监测站,21,3,201,15,一级,34,26
－,－,7,26,优,杨浦四漂,24,4,209,13,一级,26,23
－,－,8,22,优,卢湾师专附小,20,3,185,15,一级,22,22
－,－,6,31,优,*青浦淀山湖,24,4,203,13,一级,42,42
－,－,7,26,优,虹口凉城,21,3,215,17,一级,26,25
－,－,8,31,优,静安监测站,18,4,183,21,一级,31,26
－,－,8,29,优,徐汇上师大,22,3,207,13,一级,29,25
－,－,6,33,优,浦东川沙,15,4,193,24,一级,33,25
－,－,5,28,优,浦东张江,18,7,195,21,一级,32,32
－,－,5,22,优,浦东监测站,22,4,228,15,一级,23,23
－,－,7,28,优,全市平均,20,4,0,17,一级,28,25
--- 更新时间---,2017/10/20-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,52.0,普陀监测站,35.0,7.0,201,28.0,16.0,71.0,24.2
－,0.7,39.8,杨浦四漂,24.0,10.0,209,35.0,14.0,65.0,24.0
－,0.7,41.9,卢湾师专附小,21.0,7.0,185,29.0,13.0,62.0,28.1
－,0.6,46.1,*青浦淀山湖,31.0,12.0,203,27.0,30.0,71.0,37.7
－,0.6,45.5,虹口凉城,27.0,8.0,215,24.0,23.0,81.0,29.5
－,0.7,40.7,静安监测站,31.0,12.0,183,38.0,18.0,58.0,27.3
－,0.7,36.9,徐汇上师大,28.0,8.0,207,23.0,19.0,68.0,27.9
－,0.5,33.6,浦东川沙,31.0,13.0,193,56.0,26.0,38.0,20.5
－,0.4,37.2,浦东张江,25.0,16.0,195,33.0,18.0,63.0,22.8
－,0.4,38.6,浦东监测站,23.0,10.0,228,30.0,14.0,70.0,22.3
－,0.6,40.6,全市平均,27.2,10.1,0,32.9,17.9,64.0,25.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,35,优,普陀监测站,23,3,201,14,一级,35,23
－,－,8,24,优,杨浦四漂,21,4,209,18,一级,24,20
－,－,8,21,优,卢湾师专附小,20,3,185,15,一级,21,19
－,－,7,31,优,*青浦淀山湖,23,5,203,14,一级,43,43
－,－,7,27,优,虹口凉城,26,3,215,12,一级,33,33
－,－,8,31,优,静安监测站,19,5,183,19,一级,31,26
－,－,8,28,优,徐汇上师大,22,3,207,12,一级,28,28
－,－,6,31,优,浦东川沙,12,5,193,28,一级,38,38
－,－,5,25,优,浦东张江,20,6,195,17,一级,26,26
－,－,5,23,优,浦东监测站,22,4,228,15,一级,23,20
－,－,7,27,优,全市平均,20,4,0,17,一级,27,26
--- 更新时间---,2017/10/20-03,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,51.8,普陀监测站,30.0,7.0,201,26.0,20.0,77.0,24.5
－,0.6,39.8,杨浦四漂,26.0,9.0,209,32.0,17.0,72.0,24.2
－,0.7,41.8,卢湾师专附小,21.0,6.0,185,21.0,16.0,77.0,28.2
－,0.5,46.2,*青浦淀山湖,34.0,12.0,203,33.0,31.0,61.0,37.8
－,0.6,45.4,虹口凉城,32.0,10.0,215,25.0,18.0,83.0,29.5
－,0.8,40.8,静安监测站,28.0,13.0,183,34.0,20.0,64.0,27.5
－,0.8,37.2,徐汇上师大,26.0,9.0,207,23.0,21.0,71.0,28.0
－,0.5,33.8,浦东川沙,27.0,10.0,193,44.0,19.0,55.0,20.8
－,0.4,37.0,浦东张江,24.0,13.0,195,28.0,19.0,74.0,23.1
－,0.3,38.4,浦东监测站,23.0,10.0,228,25.0,16.0,79.0,22.5
－,0.6,40.6,全市平均,26.3,9.7,0,28.7,18.4,72.4,25.3
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,30,优,普陀监测站,25,3,201,13,一级,30,29
－,－,7,26,优,杨浦四漂,23,3,209,16,一级,26,25
－,－,8,21,优,卢湾师专附小,25,3,185,11,一级,25,23
－,－,6,34,优,*青浦淀山湖,20,5,203,17,一级,45,45
－,－,7,32,优,虹口凉城,26,4,215,13,一级,32,26
－,－,9,28,优,静安监测站,20,5,183,17,一级,29,29
－,－,9,26,优,徐汇上师大,23,3,207,12,一级,30,30
－,－,6,27,优,浦东川沙,18,4,193,22,一级,28,28
－,－,5,24,优,浦东张江,24,5,195,14,一级,28,28
－,－,4,23,优,浦东监测站,25,4,228,13,一级,25,23
－,－,7,26,优,全市平均,23,4,0,15,一级,26,26
--- 更新时间---,2017/10/20-04,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,51.6,普陀监测站,28.0,7.0,201,22.0,20.0,82.0,24.6
－,0.6,39.8,杨浦四漂,24.0,9.0,209,26.0,14.0,80.0,24.2
－,0.6,41.6,卢湾师专附小,19.0,6.0,185,19.0,16.0,83.0,28.2
－,0.5,46.0,*青浦淀山湖,31.0,12.0,203,36.0,30.0,59.0,38.0
－,0.6,45.3,虹口凉城,34.0,9.0,215,22.0,22.0,88.0,29.7
－,0.8,40.8,静安监测站,27.0,13.0,183,33.0,19.0,67.0,27.5
－,0.8,37.3,徐汇上师大,24.0,9.0,207,21.0,20.0,76.0,28.2
－,0.5,33.8,浦东川沙,24.0,9.0,193,36.0,20.0,68.0,21.0
－,0.4,37.0,浦东张江,24.0,15.0,195,27.0,14.0,80.0,23.2
－,0.3,38.3,浦东监测站,22.0,10.0,228,21.0,16.0,87.0,22.8
－,0.5,40.6,全市平均,25.1,9.7,0,25.2,17.9,79.0,25.4
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,28,优,普陀监测站,26,3,201,11,一级,29,29
－,－,7,24,优,杨浦四漂,25,3,209,13,一级,25,20
－,－,7,19,优,卢湾师专附小,26,3,185,10,一级,26,23
－,－,6,31,优,*青浦淀山湖,19,5,203,18,一级,43,43
－,－,7,34,优,虹口凉城,28,3,215,11,一级,34,32
－,－,9,27,优,静安监测站,21,5,183,17,一级,28,28
－,－,9,24,优,徐汇上师大,24,3,207,11,一级,29,29
－,－,6,24,优,浦东川沙,22,3,193,18,一级,29,29
－,－,5,24,优,浦东张江,25,5,195,14,一级,25,20
－,－,4,22,优,浦东监测站,28,4,228,11,一级,28,23
－,－,6,25,优,全市平均,25,4,0,13,一级,26,26
--- 更新时间---,2017/10/20-05,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,51.4,普陀监测站,33.0,8.0,201,28.0,16.0,73.0,24.6
－,0.6,39.8,杨浦四漂,26.0,9.0,209,18.0,14.0,91.0,24.2
－,0.7,41.4,卢湾师专附小,24.0,7.0,185,20.0,20.0,83.0,28.1
－,0.5,45.9,*青浦淀山湖,36.2,12.0,203,35.0,33.0,59.0,38.2
－,0.6,45.1,虹口凉城,32.0,9.0,215,25.0,21.0,84.0,29.2
－,0.7,41.0,静安监测站,36.0,13.0,183,36.0,21.0,64.0,27.5
－,0.7,37.3,徐汇上师大,25.0,10.0,207,20.0,20.0,76.0,28.3
－,0.5,33.8,浦东川沙,26.0,10.0,193,37.0,13.0,69.0,20.9
－,0.4,37.0,浦东张江,29.0,16.0,195,30.0,12.0,78.0,23.1
－,0.4,38.2,浦东监测站,26.0,10.0,228,19.0,15.0,92.0,23.0
－,0.6,40.5,全市平均,28.6,10.2,0,25.9,16.9,78.9,25.4
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,33,优,普陀监测站,23,3,201,14,一级,33,23
－,－,7,26,优,杨浦四漂,29,3,209,9,一级,29,20
－,－,8,24,优,卢湾师专附小,26,3,185,10,一级,29,29
－,－,6,36,优,*青浦淀山湖,19,5,203,18,一级,48,48
－,－,7,32,优,虹口凉城,27,3,215,13,一级,32,30
－,－,8,36,优,静安监测站,20,5,183,18,一级,36,30
