--- 更新时间---,2017/10/04-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.2,54.9,普陀监测站,38.0,5.0,201,14.0,4.0,79.0,9.8
－,0.5,65.6,杨浦四漂,49.0,8.0,209,19.0,4.0,76.0,9.5
－,0.5,53.2,卢湾师专附小,42.0,7.0,185,16.0,8.0,68.0,12.0
－,0.5,43.8,*青浦淀山湖,33.0,7.0,203,10.0,8.0,76.0,12.8
－,0.3,48.4,虹口凉城,33.0,10.0,215,21.0,12.0,65.0,9.3
－,0.4,45.1,静安监测站,32.0,8.0,183,18.0,8.0,72.0,12.9
－,0.5,45.1,徐汇上师大,31.0,9.0,207,16.0,9.0,64.0,12.1
－,0.3,42.8,浦东川沙,29.0,5.0,193,14.0,5.0,80.0,11.0
－,0.3,51.3,浦东张江,38.0,5.0,195,13.0,10.0,79.0,13.3
－,0.3,47.0,浦东监测站,35.0,8.0,228,20.0,8.0,74.0,10.6
－,0.4,50.3,全市平均,36.3,7.2,0,16.8,7.6,73.0,11.1
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,3,38,优,普陀监测站,25,2,201,7,一级,38,6
－,－,6,49,优,杨浦四漂,24,3,209,10,一级,49,6
－,－,6,42,优,卢湾师专附小,22,3,185,8,一级,42,12
－,－,6,33,优,*青浦淀山湖,24,3,203,5,一级,33,12
－,－,4,33,优,虹口凉城,21,4,215,11,一级,33,18
－,－,5,32,优,静安监测站,23,3,183,9,一级,32,12
－,－,6,31,优,徐汇上师大,20,3,207,8,一级,31,13
－,－,4,29,优,浦东川沙,25,2,193,7,一级,29,8
－,－,4,38,优,浦东张江,25,2,195,7,一级,38,15
－,－,4,35,优,浦东监测站,24,3,228,10,一级,35,12
－,－,5,36,优,全市平均,23,3,0,9,一级,36,12
--- 更新时间---,2017/10/04-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.2,54.0,普陀监测站,39.0,5.0,201,14.0,9.0,77.0,9.7
－,0.5,64.5,杨浦四漂,45.0,7.0,209,16.0,5.0,77.0,9.4
－,0.5,52.7,卢湾师专附小,40.0,7.0,185,11.0,8.0,71.0,11.8
－,0.5,43.1,*青浦淀山湖,30.0,7.0,203,11.0,9.0,75.0,12.6
－,0.3,47.6,虹口凉城,33.0,11.0,215,15.0,7.0,71.0,9.2
－,0.4,44.3,静安监测站,31.0,9.0,183,18.0,9.0,71.0,12.8
－,0.5,44.4,徐汇上师大,27.0,9.0,207,15.0,7.0,64.0,11.8
－,0.3,41.9,浦东川沙,28.0,5.0,193,12.0,5.0,81.0,10.7
－,0.3,50.3,浦东张江,37.0,5.0,195,11.0,7.0,80.0,13.0
－,0.3,46.1,浦东监测站,32.0,8.0,228,18.0,8.0,75.0,10.5
－,0.4,49.5,全市平均,34.7,7.3,0,14.4,7.2,74.1,10.9
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,3,39,优,普陀监测站,25,2,201,7,一级,39,13
－,－,6,45,优,杨浦四漂,25,3,209,8,一级,45,8
－,－,6,40,优,卢湾师专附小,23,3,185,6,一级,40,12
－,－,6,30,优,*青浦淀山湖,24,3,203,6,一级,30,13
－,－,4,33,优,虹口凉城,23,4,215,8,一级,33,10
－,－,5,31,优,静安监测站,23,3,183,9,一级,31,13
－,－,6,27,优,徐汇上师大,20,3,207,8,一级,27,10
－,－,4,28,优,浦东川沙,26,2,193,6,一级,28,8
－,－,4,37,优,浦东张江,25,2,195,6,一级,37,10
－,－,4,32,优,浦东监测站,24,3,228,9,一级,32,12
－,－,5,35,优,全市平均,24,3,0,7,一级,35,10
--- 更新时间---,2017/10/04-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.2,52.8,普陀监测站,35.0,6.0,201,14.0,8.0,76.0,9.5
－,0.5,63.3,杨浦四漂,43.0,7.0,209,13.0,8.0,79.0,9.4
－,0.5,52.0,卢湾师专附小,35.0,7.0,185,10.0,8.0,70.0,11.6
－,0.5,42.2,*青浦淀山湖,29.0,8.0,203,12.0,8.0,73.0,12.4
－,0.3,46.7,虹口凉城,34.0,10.0,215,12.0,14.0,72.0,9.3
－,0.4,43.4,静安监测站,28.0,8.0,183,17.0,10.0,71.0,12.6
－,0.5,43.6,徐汇上师大,26.0,9.0,207,13.0,7.0,65.0,11.5
－,0.3,41.0,浦东川沙,28.0,5.0,193,12.0,9.0,79.0,10.5
－,0.3,49.2,浦东张江,33.0,5.0,195,10.0,9.0,79.0,12.8
－,0.3,45.2,浦东监测站,31.0,8.0,228,14.0,8.0,78.0,10.5
－,0.4,48.5,全市平均,32.6,7.2,0,12.8,9.0,74.3,10.8
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,3,35,优,普陀监测站,24,3,201,7,一级,35,12
－,－,6,43,优,杨浦四漂,25,3,209,7,一级,43,12
－,－,6,35,优,卢湾师专附小,22,3,185,5,一级,35,12
－,－,6,29,优,*青浦淀山湖,23,3,203,6,一级,29,12
－,－,4,34,优,虹口凉城,23,4,215,6,一级,34,20
－,－,5,28,优,静安监测站,23,3,183,9,一级,28,15
－,－,6,26,优,徐汇上师大,21,3,207,7,一级,26,10
－,－,4,28,优,浦东川沙,25,2,193,6,一级,28,13
－,－,4,33,优,浦东张江,25,2,195,5,一级,33,13
－,－,4,31,优,浦东监测站,25,3,228,7,一级,31,12
－,－,5,33,优,全市平均,24,3,0,7,一级,33,13
--- 更新时间---,2017/10/04-03,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.2,51.6,普陀监测站,31.0,5.0,201,12.0,13.0,79.0,9.6
－,0.5,61.9,杨浦四漂,37.0,7.0,209,13.0,6.0,82.0,9.2
－,0.5,51.0,卢湾师专附小,30.0,8.0,185,10.0,6.0,72.0,11.4
－,0.5,41.1,*青浦淀山湖,24.0,7.0,203,10.0,7.0,75.0,12.2
－,0.3,45.8,虹口凉城,30.0,10.0,215,12.0,10.0,73.0,9.0
－,0.4,42.3,静安监测站,23.0,8.0,183,14.0,9.0,75.0,12.5
－,0.5,42.5,徐汇上师大,22.0,8.0,207,12.0,8.0,66.0,11.4
－,0.3,40.0,浦东川沙,23.0,5.0,193,12.0,6.0,81.0,10.2
－,0.3,47.9,浦东张江,28.0,5.0,195,9.0,2.0,82.0,12.4
－,0.3,44.1,浦东监测站,26.0,7.0,228,13.0,16.0,80.0,10.6
－,0.4,47.4,全市平均,27.8,7.0,0,11.9,8.4,76.7,10.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,3,31,优,普陀监测站,25,2,201,6,一级,31,19
－,－,6,37,优,杨浦四漂,26,3,209,7,一级,37,9
－,－,6,30,优,卢湾师专附小,23,3,185,5,一级,30,9
－,－,6,24,优,*青浦淀山湖,24,3,203,5,一级,24,10
－,－,4,30,优,虹口凉城,23,4,215,6,一级,30,15
－,－,5,23,优,静安监测站,24,3,183,7,一级,24,13
－,－,6,22,优,徐汇上师大,21,3,207,6,一级,22,12
