--- 更新时间---,2017/10/22-00,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.8,59.8,普陀监测站,61.0,8.0,201,23.0,54.0,139.0,29.7
－,1.0,50.9,杨浦四漂,65.0,9.0,209,34.0,58.0,119.0,30.5
－,1.2,43.6,卢湾师专附小,57.0,8.0,185,21.0,48.0,128.0,29.8
－,0.8,51.1,*青浦淀山湖,64.8,10.0,203,25.0,59.0,114.0,42.4
－,1.5,52.4,虹口凉城,64.0,14.0,215,40.0,42.0,115.0,29.0
－,1.3,49.3,静安监测站,61.0,14.0,183,35.0,59.0,116.0,32.3
－,1.3,44.7,徐汇上师大,59.0,11.0,207,20.0,52.0,129.0,31.5
－,0.9,44.3,浦东川沙,51.0,8.0,193,35.0,47.0,119.0,28.4
－,0.8,45.1,浦东张江,62.0,18.0,195,33.0,46.0,123.0,28.3
－,0.8,45.8,浦东监测站,62.0,10.0,228,28.0,49.0,129.0,26.8
－,1.1,48.4,全市平均,60.2,11.1,0,29.9,50.6,124.1,29.5
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,9,56,良,普陀监测站,44,3,201,12,二级,74,74
－,PM2.5,11,58,良,杨浦四漂,38,3,209,17,二级,79,79
－,PM2.5,13,54,良,卢湾师专附小,40,3,185,11,二级,67,67
－,PM2.5,9,58,良,*青浦淀山湖,36,4,203,13,二级,80,80
－,PM2.5,16,57,良,虹口凉城,36,5,215,20,二级,59,59
－,PM2.5,14,56,良,静安监测站,37,5,183,18,二级,80,80
－,PM2.5,14,55,良,徐汇上师大,41,4,207,10,二级,72,72
－,PM2.5,10,51,良,浦东川沙,38,3,193,18,二级,65,65
－,PM2.5,9,56,良,浦东张江,39,6,195,17,二级,64,64
－,PM2.5,9,56,良,浦东监测站,41,4,228,14,二级,68,68
－,PM2.5,11,55,良,全市平均,39,4,0,15,二级,70,70
--- 更新时间---,2017/10/22-01,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.7,60.2,普陀监测站,57.0,6.0,201,23.0,51.0,130.0,30.8
－,1.0,52.0,杨浦四漂,61.0,9.0,209,25.0,56.0,127.0,31.9
－,1.4,44.7,卢湾师专附小,56.0,10.0,185,30.0,49.0,109.0,30.9
－,0.9,52.1,*青浦淀山湖,62.6,11.0,203,28.0,57.0,107.0,43.3
－,1.7,53.9,虹口凉城,66.0,20.0,215,45.0,50.0,102.0,30.3
－,1.0,49.3,静安监测站,50.0,12.0,183,25.0,49.0,128.0,33.2
－,1.0,45.3,徐汇上师大,52.0,9.0,207,17.0,43.0,131.0,32.1
－,0.9,45.1,浦东川沙,52.0,8.0,193,34.0,49.0,114.0,29.5
－,0.8,46.2,浦东张江,58.0,13.0,195,31.0,47.0,120.0,29.3
－,0.8,46.8,浦东监测站,56.0,11.0,228,22.0,49.0,136.0,28.1
－,1.0,49.2,全市平均,56.4,10.9,0,28.0,49.2,121.9,30.6
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,PM2.5,8,54,良,普陀监测站,41,3,201,12,二级,70,70
－,PM2.5,11,56,良,杨浦四漂,40,3,209,13,二级,77,77
－,PM2.5,15,53,良,卢湾师专附小,35,4,185,15,二级,68,68
－,PM2.5,10,57,良,*青浦淀山湖,34,4,203,14,二级,78,78
－,PM2.5,18,58,良,虹口凉城,32,7,215,23,二级,69,69
－,PM2.5,11,50,良,静安监测站,40,5,183,13,二级,68,68
－,PM2.5,11,51,良,徐汇上师大,41,3,207,9,二级,60,60
－,PM2.5,10,51,良,浦东川沙,36,3,193,17,二级,68,68
－,PM2.5,9,54,良,浦东张江,38,5,195,16,二级,65,65
－,PM2.5,9,53,良,浦东监测站,43,4,228,11,二级,68,68
－,PM2.5,11,53,良,全市平均,39,4,0,14,二级,68,68
--- 更新时间---,2017/10/22-02,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.7,61.5,普陀监测站,70.0,8.0,201,29.0,53.0,102.0,32.1
－,1.0,53.0,杨浦四漂,55.0,9.0,209,24.0,47.0,125.0,33.1
－,1.2,45.6,卢湾师专附小,53.0,10.0,185,21.0,52.0,120.0,32.0
