--- 更新时间---,2017/08/29-08,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,48.4,普陀监测站,36.0,8.0,201,29.0,20.0,69.0,25.3
－,0.6,58.8,杨浦四漂,44.0,7.0,209,25.0,27.0,50.0,22.5
－,0.8,46.6,卢湾师专附小,48.0,12.0,185,29.0,32.0,44.0,24.7
－,0.8,42.8,*青浦淀山湖,31.0,11.0,203,19.0,23.0,90.0,29.3
－,0.5,47.3,虹口凉城,33.0,9.0,215,34.0,19.0,74.0,24.5
－,0.8,48.5,静安监测站,33.0,9.0,183,31.0,29.0,57.0,26.5
－,0.7,42.8,徐汇上师大,54.0,10.0,207,44.0,31.0,51.0,21.4
－,0.5,41.5,浦东川沙,42.0,23.0,193,39.0,18.0,23.0,18.5
－,0.4,47.4,浦东张江,44.0,16.0,195,28.0,25.0,25.0,24.1
－,0.6,45.6,浦东监测站,41.0,12.0,228,32.0,24.0,45.0,22.6
－,0.6,47.4,全市平均,41.7,11.8,0,32.3,25.0,48.7,23.3
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,36,优,普陀监测站,22,3,201,15,一级,36,29
－,－,7,44,优,杨浦四漂,16,3,209,13,一级,44,39
－,－,9,48,优,卢湾师专附小,14,5,185,15,一级,48,46
－,－,9,31,优,*青浦淀山湖,29,4,203,10,一级,33,33
－,－,6,33,优,虹口凉城,24,3,215,17,一级,33,28
－,－,9,33,优,静安监测站,18,3,183,16,一级,42,42
－,PM10,8,52,良,徐汇上师大,16,4,207,22,二级,52,45
－,－,6,42,优,浦东川沙,8,8,193,20,一级,42,26
－,－,5,44,优,浦东张江,8,6,195,14,一级,44,36
－,－,7,41,优,浦东监测站,15,5,228,16,一级,41,35
－,－,7,42,优,全市平均,16,5,0,16,一级,42,36
--- 更新时间---,2017/08/29-09,-- 浓度 ---
o38,co,pm10,sitename,pm101,so2,siteid,no2,pm251,o3,pm25
－,0.4,48.8,普陀监测站,38.0,8.0,201,25.0,23.0,76.0,25.8
－,0.6,58.3,杨浦四漂,39.0,6.0,209,16.0,19.0,56.0,22.8
－,0.7,46.3,卢湾师专附小,45.0,10.0,185,21.0,32.0,71.0,25.3
－,0.8,43.0,*青浦淀山湖,37.0,10.0,203,20.0,22.0,88.0,29.4
－,0.5,46.9,虹口凉城,33.0,9.0,215,27.0,7.0,56.0,24.2
－,0.9,48.5,静安监测站,34.0,9.0,183,28.0,25.0,71.0,26.8
－,0.8,43.6,徐汇上师大,47.0,10.0,207,41.0,27.0,77.0,22.0
－,0.4,42.1,浦东川沙,43.0,21.0,193,30.0,16.0,39.0,18.9
－,0.4,47.0,浦东张江,29.0,15.0,195,16.0,28.0,54.0,24.6
－,0.5,45.3,浦东监测站,30.0,10.0,228,28.0,25.0,63.0,23.1
－,0.6,47.4,全市平均,37.6,10.9,0,25.8,22.4,62.6,23.7
-- 实时空气质量指数 ---
o38,sy,co,pm10,zk,sitename,o3,so2,siteid,no2,dj,aqi,pm25
－,－,5,38,优,普陀监测站,24,3,201,13,一级,38,33
－,－,7,39,优,杨浦四漂,18,3,209,8,一级,39,28
－,－,8,45,优,卢湾师专附小,23,4,185,11,一级,46,46
－,－,9,37,优,*青浦淀山湖,28,4,203,10,一级,37,32
－,－,6,33,优,虹口凉城,18,3,215,14,一级,33,10
－,－,10,34,优,静安监测站,23,3,183,14,一级,36,36
－,－,9,47,优,徐汇上师大,25,4,207,21,一级,47,39
－,－,5,43,优,浦东川沙,13,8,193,15,一级,43,23
